0.16, 0.579659, 0.584462, -0.00480305, 
0.161, 0.580153, 0.58486, -0.00470778, 
0.162, 0.580646, 0.585259, -0.00461298, 
0.163, 0.58114, 0.585658, -0.00451864, 
0.164, 0.581633, 0.586058, -0.00442476, 
0.165, 0.582126, 0.586458, -0.00433134, 
0.166, 0.582619, 0.586858, -0.00423839, 
0.167, 0.583112, 0.587258, -0.00414589, 
0.168, 0.583605, 0.587659, -0.00405385, 
0.169, 0.584098, 0.588061, -0.00396227, 
0.17, 0.584591, 0.588462, -0.00387114, 
0.171, 0.585084, 0.588864, -0.00378048, 
0.172, 0.585577, 0.589267, -0.00369027, 
0.173, 0.586069, 0.58967, -0.00360051, 
0.174, 0.586562, 0.590073, -0.00351121, 
0.175, 0.587054, 0.590476, -0.00342237, 
0.176, 0.587546, 0.59088, -0.00333398, 
0.177, 0.588039, 0.591285, -0.00324604, 
0.178, 0.588531, 0.591689, -0.00315856, 
0.179, 0.589023, 0.592094, -0.00307153, 
0.18, 0.589515, 0.5925, -0.00298495, 
0.181, 0.590007, 0.592905, -0.00289882, 
0.182, 0.590498, 0.593312, -0.00281314, 
0.183, 0.59099, 0.593718, -0.00272791, 
0.184, 0.591482, 0.594125, -0.00264312, 
0.185, 0.591973, 0.594532, -0.00255879, 
0.186, 0.592465, 0.59494, -0.0024749, 
0.187, 0.592956, 0.595347, -0.00239146, 
0.188, 0.593447, 0.595756, -0.00230847, 
0.189, 0.593938, 0.596164, -0.00222592, 
0.19, 0.594429, 0.596573, -0.00214381, 
0.191, 0.59492, 0.596983, -0.00206215, 
0.192, 0.595411, 0.597392, -0.00198093, 
0.193, 0.595902, 0.597802, -0.00190016, 
0.194, 0.596393, 0.598213, -0.00181982, 
0.195, 0.596883, 0.598623, -0.00173993, 
0.196, 0.597374, 0.599034, -0.00166047, 
0.197, 0.597864, 0.599446, -0.00158146, 
0.198, 0.598354, 0.599857, -0.00150288, 
0.199, 0.598845, 0.600269, -0.00142474, 
0.2, 0.599335, 0.600682, -0.00134703, 
0.201, 0.599825, 0.601094, -0.00126977, 
0.202, 0.600315, 0.601507, -0.00119293, 
0.203, 0.600804, 0.601921, -0.00111653, 
0.204, 0.601294, 0.602335, -0.00104057, 
0.205, 0.601784, 0.602749, -0.000965034, 
0.206, 0.602273, 0.603163, -0.000889932, 
0.207, 0.602762, 0.603578, -0.000815261, 
0.208, 0.603252, 0.603993, -0.00074102, 
0.209, 0.603741, 0.604408, -0.000667208, 
0.21, 0.60423, 0.604824, -0.000593825, 
0.211, 0.604719, 0.60524, -0.000520868, 
0.212, 0.605208, 0.605656, -0.000448338, 
0.213, 0.605697, 0.606073, -0.000376233, 
0.214, 0.606185, 0.60649, -0.000304553, 
0.215, 0.606674, 0.606907, -0.000233297, 
0.216, 0.607162, 0.607325, -0.000162463, 
0.217, 0.60765, 0.607743, -9.20517e-05, 
0.218, 0.608139, 0.608161, -2.2061e-05, 
0.219, 0.608627, 0.608579, 4.75098e-05, 
0.22, 0.609115, 0.608998, 0.000116661, 
0.221, 0.609603, 0.609417, 0.000185395, 
0.222, 0.61009, 0.609837, 0.000253711, 
0.223, 0.610578, 0.610257, 0.000321612, 
0.224, 0.611066, 0.610677, 0.000389097, 
0.225, 0.611553, 0.611097, 0.000456167, 
0.226, 0.612041, 0.611518, 0.000522825, 
0.227, 0.612528, 0.611939, 0.00058907, 
0.228, 0.613015, 0.61236, 0.000654904, 
0.229, 0.613502, 0.612782, 0.000720327, 
0.23, 0.613989, 0.613203, 0.000785341, 
0.231, 0.614476, 0.613626, 0.000849947, 
0.232, 0.614962, 0.614048, 0.000914146, 
0.233, 0.615449, 0.614471, 0.000977938, 
0.234, 0.615935, 0.614894, 0.00104132, 
0.235, 0.616421, 0.615317, 0.00110431, 
0.236, 0.616908, 0.615741, 0.00116689, 
0.237, 0.617394, 0.616165, 0.00122907, 
0.238, 0.61788, 0.616589, 0.00129084, 
0.239, 0.618366, 0.617013, 0.00135222, 
0.24, 0.618851, 0.617438, 0.0014132, 
0.241, 0.619337, 0.617863, 0.00147378, 
0.242, 0.619822, 0.618288, 0.00153396, 
0.243, 0.620308, 0.618714, 0.00159375, 
0.244, 0.620793, 0.61914, 0.00165314, 
0.245, 0.621278, 0.619566, 0.00171214, 
0.246, 0.621763, 0.619992, 0.00177074, 
0.247, 0.622248, 0.620419, 0.00182896, 
0.248, 0.622733, 0.620846, 0.00188678, 
0.249, 0.623217, 0.621273, 0.00194422, 
0.25, 0.623702, 0.621701, 0.00200127, 
0.251, 0.624186, 0.622128, 0.00205793, 
0.252, 0.624671, 0.622556, 0.00211421, 
0.253, 0.625155, 0.622985, 0.0021701, 
0.254, 0.625639, 0.623413, 0.0022256, 
0.255, 0.626123, 0.623842, 0.00228073, 
0.256, 0.626606, 0.624271, 0.00233547, 
0.257, 0.62709, 0.6247, 0.00238984, 
0.258, 0.627574, 0.62513, 0.00244382, 
0.259, 0.628057, 0.62556, 0.00249743, 
0.26, 0.62854, 0.62599, 0.00255066, 
0.261, 0.629023, 0.62642, 0.00260352, 
0.262, 0.629506, 0.62685, 0.002656, 
0.263, 0.629989, 0.627281, 0.00270811, 
0.264, 0.630472, 0.627712, 0.00275985, 
0.265, 0.630955, 0.628143, 0.00281122, 
0.266, 0.631437, 0.628575, 0.00286222, 
0.267, 0.631919, 0.629007, 0.00291285, 
0.268, 0.632402, 0.629439, 0.00296311, 
0.269, 0.632884, 0.629871, 0.00301301, 
0.27, 0.633366, 0.630303, 0.00306254, 
0.271, 0.633848, 0.630736, 0.00311171, 
0.272, 0.634329, 0.631169, 0.00316052, 
0.273, 0.634811, 0.631602, 0.00320897, 
0.274, 0.635292, 0.632035, 0.00325706, 
0.275, 0.635773, 0.632469, 0.00330479, 
0.276, 0.636255, 0.632902, 0.00335217, 
0.277, 0.636736, 0.633336, 0.00339919, 
0.278, 0.637216, 0.633771, 0.00344585, 
0.279, 0.637697, 0.634205, 0.00349216, 
0.28, 0.638178, 0.63464, 0.00353812, 
0.281, 0.638658, 0.635075, 0.00358373, 
0.282, 0.639139, 0.63551, 0.00362899, 
0.283, 0.639619, 0.635945, 0.0036739, 
0.284, 0.640099, 0.63638, 0.00371847, 
0.285, 0.640579, 0.636816, 0.00376269, 
0.286, 0.641058, 0.637252, 0.00380657, 
0.287, 0.641538, 0.637688, 0.0038501, 
0.288, 0.642018, 0.638124, 0.0038933, 
0.289, 0.642497, 0.638561, 0.00393615, 
0.29, 0.642976, 0.638997, 0.00397866, 
0.291, 0.643455, 0.639434, 0.00402084, 
0.292, 0.643934, 0.639871, 0.00406268, 
0.293, 0.644413, 0.640309, 0.00410419, 
0.294, 0.644891, 0.640746, 0.00414536, 
0.295, 0.64537, 0.641184, 0.0041862, 
0.296, 0.645848, 0.641622, 0.00422671, 
0.297, 0.646326, 0.64206, 0.0042669, 
0.298, 0.646804, 0.642498, 0.00430675, 
0.299, 0.647282, 0.642936, 0.00434628, 
0.3, 0.64776, 0.643375, 0.00438548, 
0.301, 0.648238, 0.643813, 0.00442436, 
0.302, 0.648715, 0.644252, 0.00446291, 
0.303, 0.649192, 0.644691, 0.00450115, 
0.304, 0.64967, 0.645131, 0.00453907, 
0.305, 0.650147, 0.64557, 0.00457666, 
0.306, 0.650623, 0.646009, 0.00461394, 
0.307, 0.6511, 0.646449, 0.00465091, 
0.308, 0.651577, 0.646889, 0.00468756, 
0.309, 0.652053, 0.647329, 0.0047239, 
0.31, 0.652529, 0.647769, 0.00475992, 
0.311, 0.653005, 0.64821, 0.00479564, 
0.312, 0.653481, 0.64865, 0.00483105, 
0.313, 0.653957, 0.649091, 0.00486615, 
0.314, 0.654433, 0.649532, 0.00490095, 
0.315, 0.654908, 0.649973, 0.00493544, 
0.316, 0.655384, 0.650414, 0.00496963, 
0.317, 0.655859, 0.650855, 0.00500352, 
0.318, 0.656334, 0.651297, 0.0050371, 
0.319, 0.656809, 0.651738, 0.00507039, 
0.32, 0.657283, 0.65218, 0.00510339, 
0.321, 0.657758, 0.652622, 0.00513608, 
0.322, 0.658232, 0.653064, 0.00516848, 
0.323, 0.658706, 0.653506, 0.00520059, 
0.324, 0.65918, 0.653948, 0.00523241, 
0.325, 0.659654, 0.65439, 0.00526394, 
0.326, 0.660128, 0.654833, 0.00529518, 
0.327, 0.660602, 0.655276, 0.00532613, 
0.328, 0.661075, 0.655718, 0.0053568, 
0.329, 0.661548, 0.656161, 0.00538718, 
0.33, 0.662022, 0.656604, 0.00541728, 
0.331, 0.662494, 0.657047, 0.0054471, 
0.332, 0.662967, 0.657491, 0.00547664, 
0.333, 0.66344, 0.657934, 0.0055059, 
0.334, 0.663912, 0.658377, 0.00553489, 
0.335, 0.664385, 0.658821, 0.0055636, 
0.336, 0.664857, 0.659265, 0.00559203, 
0.337, 0.665329, 0.659708, 0.00562019, 
0.338, 0.6658, 0.660152, 0.00564809, 
0.339, 0.666272, 0.660596, 0.00567571, 
0.34, 0.666744, 0.66104, 0.00570306, 
0.341, 0.667215, 0.661485, 0.00573015, 
0.342, 0.667686, 0.661929, 0.00575697, 
0.343, 0.668157, 0.662373, 0.00578353, 
0.344, 0.668628, 0.662818, 0.00580983, 
0.345, 0.669098, 0.663262, 0.00583586, 
0.346, 0.669569, 0.663707, 0.00586164, 
0.347, 0.670039, 0.664152, 0.00588716, 
0.348, 0.670509, 0.664597, 0.00591242, 
0.349, 0.670979, 0.665042, 0.00593743, 
0.35, 0.671449, 0.665487, 0.00596219, 
0.351, 0.671919, 0.665932, 0.00598669, 
0.352, 0.672388, 0.666377, 0.00601094, 
0.353, 0.672857, 0.666822, 0.00603495, 
0.354, 0.673326, 0.667268, 0.00605871, 
0.355, 0.673795, 0.667713, 0.00608222, 
0.356, 0.674264, 0.668158, 0.00610549, 
0.357, 0.674732, 0.668604, 0.00612851, 
0.358, 0.675201, 0.66905, 0.00615129, 
0.359, 0.675669, 0.669495, 0.00617384, 
0.36, 0.676137, 0.669941, 0.00619614, 
0.361, 0.676605, 0.670387, 0.00621821, 
0.362, 0.677073, 0.670833, 0.00624004, 
0.363, 0.67754, 0.671279, 0.00626164, 
0.364, 0.678008, 0.671724, 0.00628301, 
0.365, 0.678475, 0.672171, 0.00630414, 
0.366, 0.678942, 0.672617, 0.00632505, 
0.367, 0.679408, 0.673063, 0.00634572, 
0.368, 0.679875, 0.673509, 0.00636618, 
0.369, 0.680341, 0.673955, 0.0063864, 
0.37, 0.680808, 0.674401, 0.0064064, 
0.371, 0.681274, 0.674848, 0.00642619, 
0.372, 0.68174, 0.675294, 0.00644575, 
0.373, 0.682205, 0.67574, 0.00646509, 
0.374, 0.682671, 0.676187, 0.00648421, 
0.375, 0.683136, 0.676633, 0.00650312, 
0.376, 0.683601, 0.67708, 0.00652181, 
0.377, 0.684066, 0.677526, 0.00654029, 
0.378, 0.684531, 0.677973, 0.00655856, 
0.379, 0.684996, 0.678419, 0.00657662, 
0.38, 0.68546, 0.678866, 0.00659447, 
0.381, 0.685924, 0.679312, 0.00661211, 
0.382, 0.686389, 0.679759, 0.00662954, 
0.383, 0.686852, 0.680206, 0.00664678, 
0.384, 0.687316, 0.680652, 0.0066638, 
0.385, 0.68778, 0.681099, 0.00668063, 
0.386, 0.688243, 0.681546, 0.00669726, 
0.387, 0.688706, 0.681992, 0.00671369, 
0.388, 0.689169, 0.682439, 0.00672992, 
0.389, 0.689632, 0.682886, 0.00674596, 
0.39, 0.690094, 0.683332, 0.0067618, 
0.391, 0.690557, 0.683779, 0.00677745, 
0.392, 0.691019, 0.684226, 0.00679291, 
0.393, 0.691481, 0.684673, 0.00680818, 
0.394, 0.691943, 0.685119, 0.00682326, 
0.395, 0.692404, 0.685566, 0.00683816, 
0.396, 0.692866, 0.686013, 0.00685287, 
0.397, 0.693327, 0.686459, 0.00686739, 
0.398, 0.693788, 0.686906, 0.00688174, 
0.399, 0.694249, 0.687353, 0.0068959, 
0.4, 0.694709, 0.687799, 0.00690988, 
0.401, 0.69517, 0.688246, 0.00692368, 
0.402, 0.69563, 0.688693, 0.00693731, 
0.403, 0.69609, 0.689139, 0.00695076, 
0.404, 0.69655, 0.689586, 0.00696404, 
0.405, 0.697009, 0.690032, 0.00697715, 
0.406, 0.697469, 0.690479, 0.00699008, 
0.407, 0.697928, 0.690925, 0.00700285, 
0.408, 0.698387, 0.691372, 0.00701545, 
0.409, 0.698846, 0.691818, 0.00702788, 
0.41, 0.699305, 0.692265, 0.00704014, 
0.411, 0.699763, 0.692711, 0.00705225, 
0.412, 0.700221, 0.693157, 0.00706418, 
0.413, 0.700679, 0.693603, 0.00707596, 
0.414, 0.701137, 0.69405, 0.00708758, 
0.415, 0.701595, 0.694496, 0.00709904, 
0.416, 0.702052, 0.694942, 0.00711034, 
0.417, 0.70251, 0.695388, 0.00712149, 
0.418, 0.702967, 0.695834, 0.00713248, 
0.419, 0.703424, 0.69628, 0.00714332, 
0.42, 0.70388, 0.696726, 0.00715401, 
0.421, 0.704337, 0.697172, 0.00716455, 
0.422, 0.704793, 0.697618, 0.00717494, 
0.423, 0.705249, 0.698064, 0.00718518, 
0.424, 0.705705, 0.69851, 0.00719527, 
0.425, 0.70616, 0.698955, 0.00720523, 
0.426, 0.706616, 0.699401, 0.00721503, 
0.427, 0.707071, 0.699846, 0.0072247, 
0.428, 0.707526, 0.700292, 0.00723422, 
0.429, 0.707981, 0.700737, 0.00724361, 
0.43, 0.708435, 0.701183, 0.00725286, 
0.431, 0.70889, 0.701628, 0.00726197, 
0.432, 0.709344, 0.702073, 0.00727094, 
0.433, 0.709798, 0.702518, 0.00727978, 
0.434, 0.710252, 0.702963, 0.00728849, 
0.435, 0.710705, 0.703408, 0.00729707, 
0.436, 0.711159, 0.703853, 0.00730552, 
0.437, 0.711612, 0.704298, 0.00731383, 
0.438, 0.712065, 0.704743, 0.00732202, 
0.439, 0.712517, 0.705187, 0.00733009, 
0.44, 0.71297, 0.705632, 0.00733803, 
0.441, 0.713422, 0.706076, 0.00734584, 
0.442, 0.713874, 0.706521, 0.00735353, 
0.443, 0.714326, 0.706965, 0.0073611, 
0.444, 0.714778, 0.707409, 0.00736855, 
0.445, 0.715229, 0.707853, 0.00737589, 
0.446, 0.71568, 0.708297, 0.0073831, 
0.447, 0.716131, 0.708741, 0.0073902, 
0.448, 0.716582, 0.709185, 0.00739718, 
0.449, 0.717032, 0.709628, 0.00740405, 
0.45, 0.717483, 0.710072, 0.00741081, 
0.451, 0.717933, 0.710515, 0.00741745, 
0.452, 0.718383, 0.710959, 0.00742398, 
0.453, 0.718832, 0.711402, 0.00743041, 
0.454, 0.719282, 0.711845, 0.00743673, 
0.455, 0.719731, 0.712288, 0.00744294, 
0.456, 0.72018, 0.712731, 0.00744904, 
0.457, 0.720629, 0.713174, 0.00745504, 
0.458, 0.721078, 0.713617, 0.00746094, 
0.459, 0.721526, 0.714059, 0.00746673, 
0.46, 0.721974, 0.714502, 0.00747243, 
0.461, 0.722422, 0.714944, 0.00747802, 
0.462, 0.72287, 0.715386, 0.00748352, 
0.463, 0.723317, 0.715828, 0.00748892, 
0.464, 0.723764, 0.71627, 0.00749422, 
0.465, 0.724211, 0.716712, 0.00749942, 
0.466, 0.724658, 0.717154, 0.00750454, 
0.467, 0.725105, 0.717595, 0.00750956, 
0.468, 0.725551, 0.718037, 0.00751448, 
0.469, 0.725997, 0.718478, 0.00751932, 
0.47, 0.726443, 0.718919, 0.00752407, 
0.471, 0.726889, 0.71936, 0.00752872, 
0.472, 0.727334, 0.719801, 0.00753329, 
0.473, 0.727779, 0.720242, 0.00753778, 
0.474, 0.728224, 0.720682, 0.00754217, 
0.475, 0.728669, 0.721123, 0.00754649, 
0.476, 0.729114, 0.721563, 0.00755072, 
0.477, 0.729558, 0.722003, 0.00755486, 
0.478, 0.730002, 0.722443, 0.00755893, 
0.479, 0.730446, 0.722883, 0.00756291, 
0.48, 0.73089, 0.723323, 0.00756682, 
0.481, 0.731333, 0.723762, 0.00757064, 
0.482, 0.731776, 0.724202, 0.00757439, 
0.483, 0.732219, 0.724641, 0.00757807, 
0.484, 0.732662, 0.72508, 0.00758166, 
0.485, 0.733104, 0.725519, 0.00758519, 
0.486, 0.733546, 0.725958, 0.00758864, 
0.487, 0.733988, 0.726396, 0.00759201, 
0.488, 0.73443, 0.726835, 0.00759532, 
0.489, 0.734872, 0.727273, 0.00759855, 
0.49, 0.735313, 0.727711, 0.00760171, 
0.491, 0.735754, 0.728149, 0.00760481, 
0.492, 0.736195, 0.728587, 0.00760783, 
0.493, 0.736635, 0.729025, 0.00761079, 
0.494, 0.737076, 0.729462, 0.00761368, 
0.495, 0.737516, 0.729899, 0.00761651, 
0.496, 0.737956, 0.730336, 0.00761927, 
0.497, 0.738395, 0.730773, 0.00762197, 
0.498, 0.738835, 0.73121, 0.00762461, 
0.499, 0.739274, 0.731647, 0.00762718, 
0.5, 0.739713, 0.732083, 0.0076297, 
0.501, 0.740151, 0.732519, 0.00763215, 
0.502, 0.74059, 0.732955, 0.00763454, 
0.503, 0.741028, 0.733391, 0.00763687, 
0.504, 0.741466, 0.733827, 0.00763915, 
0.505, 0.741904, 0.734262, 0.00764137, 
0.506, 0.742341, 0.734698, 0.00764353, 
0.507, 0.742778, 0.735133, 0.00764564, 
0.508, 0.743215, 0.735568, 0.00764769, 
0.509, 0.743652, 0.736002, 0.00764969, 
0.51, 0.744089, 0.736437, 0.00765163, 
0.511, 0.744525, 0.736871, 0.00765352, 
0.512, 0.744961, 0.737306, 0.00765536, 
0.513, 0.745397, 0.73774, 0.00765715, 
0.514, 0.745832, 0.738173, 0.00765889, 
0.515, 0.746267, 0.738607, 0.00766057, 
0.516, 0.746702, 0.73904, 0.00766221, 
0.517, 0.747137, 0.739473, 0.0076638, 
0.518, 0.747572, 0.739906, 0.00766534, 
0.519, 0.748006, 0.740339, 0.00766684, 
0.52, 0.74844, 0.740772, 0.00766829, 
0.521, 0.748874, 0.741204, 0.00766969, 
0.522, 0.749307, 0.741636, 0.00767104, 
0.523, 0.749741, 0.742068, 0.00767236, 
0.524, 0.750174, 0.7425, 0.00767363, 
0.525, 0.750607, 0.742932, 0.00767485, 
0.526, 0.751039, 0.743363, 0.00767603, 
0.527, 0.751471, 0.743794, 0.00767717, 
0.528, 0.751903, 0.744225, 0.00767827, 
0.529, 0.752335, 0.744656, 0.00767933, 
0.53, 0.752767, 0.745086, 0.00768034, 
0.531, 0.753198, 0.745517, 0.00768132, 
0.532, 0.753629, 0.745947, 0.00768225, 
0.533, 0.75406, 0.746377, 0.00768315, 
0.534, 0.75449, 0.746806, 0.00768401, 
0.535, 0.754921, 0.747236, 0.00768483, 
0.536, 0.755351, 0.747665, 0.00768562, 
0.537, 0.75578, 0.748094, 0.00768636, 
0.538, 0.75621, 0.748523, 0.00768707, 
0.539, 0.756639, 0.748951, 0.00768774, 
0.54, 0.757068, 0.74938, 0.00768838, 
0.541, 0.757497, 0.749808, 0.00768898, 
0.542, 0.757925, 0.750236, 0.00768955, 
0.543, 0.758353, 0.750663, 0.00769009, 
0.544, 0.758781, 0.751091, 0.00769059, 
0.545, 0.759209, 0.751518, 0.00769105, 
0.546, 0.759636, 0.751945, 0.00769148, 
0.547, 0.760064, 0.752372, 0.00769188, 
0.548, 0.760491, 0.752798, 0.00769225, 
0.549, 0.760917, 0.753225, 0.00769259, 
0.55, 0.761344, 0.753651, 0.00769289, 
0.551, 0.76177, 0.754077, 0.00769316, 
0.552, 0.762196, 0.754502, 0.0076934, 
0.553, 0.762621, 0.754928, 0.00769361, 
0.554, 0.763047, 0.755353, 0.00769379, 
0.555, 0.763472, 0.755778, 0.00769394, 
0.556, 0.763896, 0.756202, 0.00769406, 
0.557, 0.764321, 0.756627, 0.00769415, 
0.558, 0.764745, 0.757051, 0.00769421, 
0.559, 0.765169, 0.757475, 0.00769424, 
